URL,Name,fiber_g,sodium_g,carbohydrates_g,fat_g,protein_g,sugar_g,saturate_g,size_g,Servings,calories_kCal,category,image_link,fat_100g,fiber_100g,sugar_100g,saturated_100g,protien_100g,sodium_100mg,carbohydrates_100g,kj_100g,Nutri_score,Fsa_new,salt_100g,salt_g,fat_count,satfat_count,sugar_count,salt_count,NumberRatings
http://allrecipes.com/recipe/ricotta-gnocchi/detail.aspx,Ricotta Gnocchi,1.7,0.88,27.1,26,22.4,3.8,11.9,1216.88,5,442,Seafood Pasta and Noodles,http://images.media-allrecipes.com/userphotos/350x350/00/74/92/749266.jpg,10.68305831,0.698507659,1.561370061,4.889553613,,361.5804352,11.13503386,760.3730853,C,10,0.918414305,2.2352,3,3,1,3,149
http://allrecipes.com/recipe/spaghetti-pie-iii/detail.aspx,Spaghetti Pie III,5.1,0.79,65.8,31.5,29.9,11.6,16.2,2216.53,7,671,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/91/19/911908.jpg,9.947981755,1.610625618,3.663383757,5.116104903,,249.4890662,20.78022856,887.2155847,C,10,0.633702228,2.0066,3,3,1,3,166
http://allrecipes.com/recipe/angel-chicken-pasta/detail.aspx,Angel Chicken Pasta,3.1,1.27,48.3,18.5,37.5,4.3,9.6,1776.59,6,528,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/06/91/69192.jpg,6.247924394,1.046949493,1.452220265,3.242166172,,428.9115665,16.31214855,746.5865732,C,9,1.089435379,3.2258,2,3,1,3,718
http://allrecipes.com/recipe/angelas-awesome-enchiladas/detail.aspx,Angela's Awesome Enchiladas,4.4,1.76,52.5,36.3,42.2,3.8,17.6,3577.13,8,709,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/25/49/254988.jpg,8.118240042,0.984029096,0.84984331,3.936116384,,393.6116384,11.74125626,663.8710251,B,10,0.999773561,4.4704,3,3,1,3,455
http://allrecipes.com/recipe/chicken-pot-pie-ix/detail.aspx,Chicken Pot Pie IX,3.3,0.73,30.6,24,18.7,3.4,9.1,1859.45,8,415,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/24/91/249160.jpg,10.32563392,1.419774665,1.462798139,3.915136196,,314.0713652,13.16518325,747.5423378,B,10,0.797741268,1.8542,3,3,1,3,1995
http://allrecipes.com/recipe/white-cheese-chicken-lasagna/detail.aspx,White Cheese Chicken Lasagna,2.4,0.88,25.1,24,28.6,3.5,14,3168.7,12,428,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/46/12/461211.jpg,9.088900811,0.908890081,1.325464702,5.301858806,,333.2596964,9.505475432,678.6191435,C,10,0.846479629,2.2352,3,3,1,3,450
http://allrecipes.com/recipe/beef-and-bean-chimichangas/detail.aspx,Beef and Bean Chimichangas,8.9,1.86,83.6,36,40.1,6.1,17,3824.24,8,821,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/03/47/34771.jpg,7.530908102,1.861807836,1.27607054,3.556262159,,389.0969186,17.48844215,719.0684267,B,10,0.988306173,4.7244,3,3,1,3,278
http://allrecipes.com/recipe/taqueria-style-tacos---carne-asada/detail.aspx,Taqueria Style Tacos - Carne Asada,5,0.84,32.2,19.7,18.1,2.3,6.9,3840.16,16,369,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/01/30/07/1300715.jpg,8.207991334,2.083246531,0.958293404,2.874880213,,349.9854173,13.41610766,643.6936794,A,9,0.88896296,2.1336,2,3,1,3,252
http://allrecipes.com/recipe/shredded-beef-enchiladas/detail.aspx,Shredded Beef Enchiladas,4.4,0.67,30.1,38,30,2.2,18.6,3773.96,10,577,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/25/52/255271.jpg,10.06899914,1.165884111,0.582942056,4.928510106,,177.5323533,7.975707215,640.1190262,B,9,0.450932177,1.7018,3,3,1,2,116
http://allrecipes.com/recipe/crab-stuffed-flounder/detail.aspx,Crab Stuffed Flounder,0.2,0.41,2.2,21.2,26.5,0.3,7.1,1030.03,6,308,Seafood Pasta and Noodles,http://images.media-allrecipes.com/userphotos/350x350/00/21/32/213261.jpg,12.34915488,0.116501461,0.174752192,4.13580187,,238.8279953,1.281516072,751.1632088,C,9,0.606623108,1.0414,3,3,1,2,89
http://allrecipes.com/recipe/chicken-with-mushrooms-prosciutto-and-cream-sauce/detail.aspx,Chicken with Mushrooms' Prosciutto' and Cream Sauce,0.2,0.4,3.3,30.8,20.7,0.3,13.3,1057.26,6,383,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/18/56/185677.jpg,17.4791442,0.113500936,0.170251405,7.547812269,,227.0018728,1.87276545,910.0189547,C,9,0.576584757,1.016,3,3,1,2,74
http://allrecipes.com/recipe/grilled-salmon-i/detail.aspx,Grilled Salmon I,0.1,1.09,13.2,20.1,20.5,12.1,3.4,978.36,6,318,Barbecue,http://images.media-allrecipes.com/userphotos/350x350/01/28/15/1281540.jpg,12.32675089,0.061327119,7.420581381,2.085122041,,668.4655955,8.095179688,816.5107322,D,9,1.697902613,2.7686,2,2,2,3,788
http://allrecipes.com/recipe/jalapeno-blue-cheese-burgers/detail.aspx,Jalapeno-Blue Cheese Burgers,2.4,2.89,31.9,53.2,63.7,3.7,26.6,1581.86,4,870,Barbecue,http://images.media-allrecipes.com/userphotos/350x350/00/03/09/30943.jpg,13.45251792,0.606880508,0.935607449,6.726258961,,730.7852781,8.066453416,921.0716498,D,10,1.856194606,7.3406,3,3,1,3,49
http://allrecipes.com/recipe/italian-sausage-peppers-and-onions/detail.aspx,Italian Sausage' Peppers' and Onions,1.6,0.86,7,39.4,17.1,2.9,15.2,1231.26,6,461,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/88/26/882604.jpg,19.19984406,0.779689099,1.413186492,7.40704644,,419.0828907,3.411139808,940.5559183,D,10,1.064470542,2.1844,3,3,1,3,258
http://allrecipes.com/recipe/baked-dijon-salmon/detail.aspx,Baked Dijon Salmon,2.3,0.48,17.6,29,24.3,7.2,10.2,750.38,4,422,Seafood Pasta and Noodles,http://images.media-allrecipes.com/userphotos/350x350/00/39/87/398794.jpg,15.45883419,1.22604547,3.838055385,5.437245129,,255.870359,9.381913164,941.8319252,C,9,0.649910712,1.2192,3,3,1,2,482
http://allrecipes.com/recipe/slow-cooker-beef-stroganoff-i/detail.aspx,Slow Cooker Beef Stroganoff I,0.9,0.71,9.5,27.3,22,1.9,12.9,1024.25,4,376,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/32/40/324095.jpg,10.6614596,0.35147669,0.742006346,5.03783256,,277.2760557,3.710031731,614.7861557,C,10,0.704281181,1.8034,3,3,1,3,858
http://allrecipes.com/recipe/pork-chops-to-live-for/detail.aspx,Pork Chops to Live For,0.9,1.18,31.6,24.7,35.1,9.8,7.5,1838.1,4,494,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/24/33/243318.jpg,5.375115609,0.195854415,2.132636962,1.632120124,,256.7868995,6.876666123,450.0906806,A,10,0.652238725,2.9972,3,3,1,3,124
http://allrecipes.com/recipe/crab-quiche-i/detail.aspx,Crab Quiche I,1,0.31,14.3,24.8,11.8,1.4,7.1,858.63,8,326,Seafood Pasta and Noodles,http://images.media-allrecipes.com/userphotos/350x350/00/07/39/73999.jpg,23.10657676,0.931716805,1.304403527,6.615189313,,288.8322094,13.32355031,1271.697285,D,9,0.733633812,0.7874,3,3,1,2,127
http://allrecipes.com/recipe/tomato-chicken-parmesan/detail.aspx,Tomato Chicken Parmesan,3.1,1.25,31.2,22.5,44.3,7.2,10.2,1606.3,6,513,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/01/34/02/1340212.jpg,8.404407645,1.157940609,2.689410446,3.809998132,,466.9115358,11.65411193,802.2766856,C,10,1.185955301,3.175,3,3,1,3,453
http://allrecipes.com/recipe/fettuccini-carbonara/detail.aspx,Fettuccini Carbonara,3.2,0.75,64.8,28.6,26,4.8,11.5,1513.59,6,614,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/26/29/262928.jpg,11.33728421,1.268507324,1.902760985,4.558698194,,297.306404,25.6872733,1019.045528,C,10,0.755158266,1.905,3,3,1,3,87
http://allrecipes.com/recipe/jalapeno-chicken-ii/detail.aspx,Jalapeno Chicken II,0.2,1.53,8.6,32.5,29.3,6.4,8.5,1489.35,6,446,Barbecue,http://images.media-allrecipes.com/userphotos/350x350/00/01/72/17213.jpg,13.09296002,0.080572062,2.578305972,3.42431262,,616.3762715,3.46459865,752.2662101,C,10,1.56559573,3.8862,3,3,1,3,113
http://allrecipes.com/recipe/chicken-cordon-bleu-ii/detail.aspx,Chicken Cordon Bleu II,0.3,0.66,7.7,40.9,41.6,0.7,23.8,1532.08,6,584,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/25/96/259692.jpg,16.01744034,0.117487337,0.274137121,9.320662106,,258.4721424,3.015508329,957.5575166,D,9,0.656519242,1.6764,3,3,1,2,1152
http://allrecipes.com/recipe/rempel-family-meatloaf/detail.aspx,Rempel Family Meatloaf,0.5,0.8,9.5,23.5,26.8,3,9.9,1014.99,6,360,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/58/55/585558.jpg,13.89176248,0.295569414,1.773416487,5.852274407,,472.9110632,5.615818875,890.9928177,D,10,1.2011941,2.032,3,3,1,3,682
http://allrecipes.com/recipe/neat-sloppy-joes/detail.aspx,Neat Sloppy Joes,1.7,0.77,37,16.7,26.2,11.8,6.1,1906.6,8,407,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/41/64/416434.jpg,7.007238015,0.713311654,4.951222071,2.559530053,,323.0882199,15.52501836,715.0016154,C,9,0.820644078,1.9558,2,3,1,3,256
http://allrecipes.com/recipe/awesome-slow-cooker-pot-roast/detail.aspx,Awesome Slow Cooker Pot Roast,0.1,0.64,4.9,23.7,45.6,0.9,8.8,3429.45,12,426,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/04/90/49090.jpg,8.292874951,0.034991034,0.314919302,3.079210952,,223.9426147,1.714560644,624.0919564,B,9,0.568814241,1.6256,3,3,1,2,1889
http://allrecipes.com/recipe/brown-sugar-meatloaf/detail.aspx,Brown Sugar Meatloaf,0.4,0.76,24.1,20.1,18.4,18.4,7.9,1326.48,8,353,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/71/04/710412.jpg,12.12230867,0.241239973,11.09703878,4.764489476,,458.3559496,14.5347084,891.3457572,D,10,1.164224112,1.9304,2,3,2,3,1712
http://allrecipes.com/recipe/chris-bay-area-burger/detail.aspx,Chris' Bay Area Burger,1.4,1.18,22.6,22.6,22.9,0,6.8,670.8,4,393,Barbecue,http://images.media-allrecipes.com/userphotos/350x350/00/49/40/494069.jpg,13.47644603,0.834824091,0,4.054859869,,703.6374478,13.47644603,981.1642218,D,10,1.787239117,2.9972,3,3,1,3,202
http://allrecipes.com/recipe/easy-french-dip-sandwiches/detail.aspx,Easy French Dip Sandwiches,2,2.31,40.5,22.6,44.6,3.5,12.1,1516,4,548,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/01/33/37/1333759.jpg,5.963060686,0.527704485,0.92348285,3.192612137,,609.4986807,10.68601583,605.3737203,C,10,1.548126649,5.8674,3,3,1,3,196
http://allrecipes.com/recipe/mouses-macaroni-and-cheese/detail.aspx,Mouse's Macaroni and Cheese,1.3,1.33,34.2,25.9,23,8.2,16.1,1204.51,6,463,Seafood Pasta and Noodles,http://images.media-allrecipes.com/userphotos/350x350/00/29/73/297372.jpg,12.90151182,0.64756623,4.084648529,8.019858698,,662.5100663,17.03597313,965.6150966,D,10,1.682775568,3.3782,3,3,1,3,305
http://allrecipes.com/recipe/kielbasa-and-cabbage/detail.aspx,Kielbasa and Cabbage,6,0.95,20.2,26,17.2,11.6,9.2,2077.6,6,377,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/17/98/179878.jpg,7.508663843,1.732768579,3.350019253,2.656911821,,274.355025,5.833654216,455.8404698,B,10,0.696861764,2.413,3,3,1,3,134
http://allrecipes.com/recipe/slow-cooker-sausage-with-sauce/detail.aspx,Slow Cooker Sausage with Sauce,7.4,2.36,88.2,57.4,35.5,16.9,19.5,2671,6,1024,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/77/89/778939.jpg,12.89404717,1.662298765,3.796330962,4.380381879,,530.1385249,19.81280419,963.0737252,C,10,1.346551853,5.9944,3,3,1,3,123
http://allrecipes.com/recipe/mini-meatloaves/detail.aspx,Mini Meatloaves,0.6,0.66,16.6,14.4,15.1,12.5,6.7,1069.21,8,255,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/13/83/138321.jpg,10.77431,0.448929584,9.352699657,5.013047016,,493.8225419,12.42038514,798.8208116,D,9,1.254309256,1.6764,2,3,2,2,499
http://allrecipes.com/recipe/broccoli-rice-cheese-and-chicken-casserole/detail.aspx,Broccoli' Rice' Cheese' and Chicken Casserole,3,1.64,82.7,30.8,36,7.6,15.2,3112.75,8,756,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/37/51/375197.jpg,7.915830054,0.771022408,1.953256767,3.906513533,,421.4922496,21.25451771,813.4853875,C,10,1.070590314,4.1656,3,3,1,3,134
http://allrecipes.com/recipe/artichoke-spinach-lasagna/detail.aspx,Artichoke Spinach Lasagna,6.8,1.14,44.5,16,21.1,12.4,7.2,2686.95,8,396,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/99/38/993812.jpg,4.763765608,2.024600383,3.691918346,2.143694524,,339.4182996,13.2492231,493.6371127,A,9,0.862122481,2.8956,2,3,1,3,289
http://allrecipes.com/recipe/three-cheese-manicotti-ii/detail.aspx,Three Cheese Manicotti II,8.2,1.78,68.9,30.6,43.4,24,16.1,2771.39,6,725,Seafood Pasta and Noodles,http://images.media-allrecipes.com/userphotos/350x350/00/44/28/442881.jpg,6.624834469,1.775282439,5.195948603,3.485615521,,385.3661881,14.91670245,657.1640946,C,11,0.978830118,4.5212,3,3,2,3,114
http://allrecipes.com/recipe/chili-rellenos-casserole/detail.aspx,Chili Rellenos Casserole,1.4,1.45,12,27.6,23.9,7.3,16.7,1447.23,6,387,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/44/28/442862.jpg,11.44254887,0.580419146,3.026471259,6.923571236,,601.1484007,4.975021247,671.7487614,D,10,1.526916938,3.683,3,3,1,3,180
http://allrecipes.com/recipe/chicken-pesto-pizza/detail.aspx,Chicken Pesto Pizza,2.9,0.77,37.9,21.9,29.7,1.5,7,1027.6,6,457,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/09/91/99193.jpg,12.78707668,1.693265862,0.87582717,4.08719346,,449.5912807,22.12923316,1117.18622,C,10,1.141961853,1.9558,3,3,1,3,73
http://allrecipes.com/recipe/salsa-chicken/detail.aspx,Salsa Chicken,1,0.86,6.8,12.4,35.5,2.6,7.3,884.75,4,287,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/41/37/413769.jpg,5.606103419,0.452105114,1.175473298,3.300367335,,388.8103984,3.074314778,543.2547499,C,9,0.987578412,2.1844,2,3,1,3,818
http://allrecipes.com/recipe/peppered-shrimp-alfredo/detail.aspx,Peppered Shrimp Alfredo,3.4,1.01,50.6,45,28.4,6.6,20.3,1957.45,6,707,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/88/05/880564.jpg,13.79345577,1.042172214,2.02304018,6.222381159,,309.5864518,15.50997471,907.3235894,C,10,0.786349587,2.5654,3,3,1,3,259
http://allrecipes.com/recipe/worlds-best-lasagna/detail.aspx,World's Best Lasagna,4,1.79,36.5,21.3,29.7,8.6,9.9,3749.65,12,448,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/75/54/755432.jpg,6.816636219,1.280119478,2.752256877,3.168295708,,572.8534663,11.68109024,600.2756737,C,10,1.455047804,4.5466,3,3,1,3,2399
http://allrecipes.com/recipe/bada-bing-pork-chops/detail.aspx,Bada Bing Pork Chops,0.3,1.25,11.5,22,49.5,7.8,5.4,1942.93,6,450,Barbecue,http://images.media-allrecipes.com/userphotos/350x350/00/43/37/433797.jpg,6.793862877,0.092643585,2.408733202,1.667584524,,386.0149362,3.551337413,581.8202406,B,9,0.980477938,3.175,3,2,1,3,52
http://allrecipes.com/recipe/beer-butt-chicken/detail.aspx,Beer Butt Chicken,0.7,1.62,3,40.3,31.4,0.2,19.4,2446.09,8,514,Barbecue,http://images.media-allrecipes.com/userphotos/350x350/00/11/01/110132.jpg,13.18021823,0.228936793,0.065410512,6.344819692,,529.8251495,0.981157684,703.8220834,D,10,1.34575588,4.1148,3,3,1,3,233
http://allrecipes.com/recipe/moms-best-pork-chops/detail.aspx,Mom's Best Pork Chops,2.1,0.82,48.7,21.3,31.5,0.5,4.4,1187.31,6,521,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/82/81/828193.jpg,10.76382748,1.061222427,0.252672006,2.223513657,,414.3820906,24.61025343,1102.318417,C,9,1.05253051,2.0828,3,2,1,3,105
http://allrecipes.com/recipe/juicy-roasted-chicken/detail.aspx,Juicy Roasted Chicken,0.2,0.66,1.2,32.1,30.9,0.7,7.4,1525.99,6,423,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/13/00/130030.jpg,12.62131469,0.078637475,0.275231161,2.909586563,,259.5036665,0.471824848,696.3412866,B,9,0.659139313,1.6764,3,3,1,2,603
http://allrecipes.com/recipe/country-fried-steak-and-milk-gravy/detail.aspx,Country Fried Steak and Milk Gravy,1.1,0.41,27.5,27.7,33.4,3.1,10.9,990.93,4,502,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/26/69/266980.jpg,11.18141544,0.444027328,1.251349742,4.399907158,,165.5010949,11.1006832,848.4044685,B,9,0.420372781,1.0414,3,3,1,2,210
http://allrecipes.com/recipe/asian-orange-chicken/detail.aspx,Asian Orange Chicken,1.4,0.76,68.7,11.2,17.8,36.5,1.7,1195.4,4,445,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/01/20/76/1207689.jpg,3.747699515,0.468462439,12.21348503,0.568847248,,254.3081814,22.98812113,623.431822,B,9,0.645942781,1.9304,2,1,3,3,431
http://allrecipes.com/recipe/famous-pork-chops/detail.aspx,Famous Pork Chops,0,0.34,10.6,36.1,19.7,1.3,19.1,777.5,4,444,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/06/83/68316.jpg,18.57234727,0,0.668810289,9.826366559,,174.9196141,5.453376206,956.3674341,D,9,0.44429582,0.8636,3,3,1,2,367
http://allrecipes.com/recipe/cheddar-baked-chicken/detail.aspx,Cheddar Baked Chicken,0.9,0.87,19.9,22.1,22.2,1.4,13,803.72,6,368,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/06/52/65229.jpg,16.49828298,0.671875778,1.045140099,9.704872344,,649.4799184,14.85591997,1150.208331,E,10,1.649678993,2.2098,3,3,1,3,267
http://allrecipes.com/recipe/honey-baked-chicken-ii/detail.aspx,Honey Baked Chicken II,0.5,0.71,24,32.9,31.3,23.3,14.5,1715.5,6,514,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/10/91/109158.jpg,11.50684932,0.174876129,8.14922763,5.071407753,,248.3241038,8.394054212,752.6721772,C,11,0.630743224,1.8034,3,3,2,3,558
http://allrecipes.com/recipe/crustless-spinach-quiche/detail.aspx,Crustless Spinach Quiche,1.6,0.55,4.8,23.7,20.4,2.1,12.5,998.39,6,309,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/05/70/57096.jpg,14.24293112,0.961548092,1.262031871,7.512094472,,330.5321568,2.884644277,777.48447,D,9,0.839551678,1.397,3,3,1,2,536
http://allrecipes.com/recipe/easy-meatloaf/detail.aspx,Easy Meatloaf,1,0.34,18.5,24.7,18.2,8.5,9.9,1330.97,8,372,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/17/60/176024.jpg,14.84631509,0.601065388,5.109055801,5.950547345,,204.3622321,11.11970969,936.1530914,C,10,0.519080069,0.8636,3,3,2,2,738
http://allrecipes.com/recipe/cornish-game-hens-with-garlic-and-rosemary/detail.aspx,Cornish Game Hens with Garlic and Rosemary,1.8,1.38,9.7,57.5,59.4,0.4,14.6,1745.41,4,814,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/38/98/389832.jpg,13.17741963,0.412510528,0.091669006,3.345918724,,316.2580712,2.222973399,781.0325826,C,10,0.803295501,3.5052,3,3,1,3,204
http://allrecipes.com/recipe/slow-cooker-cranberry-roast/detail.aspx,Slow Cooker Cranberry Roast,1.1,0.53,33.9,17.3,31.6,28.5,7.6,1883.63,6,420,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/31/22/312238.jpg,5.510636378,0.350387284,9.078215998,2.420857599,,168.8229642,10.79829903,560.1278383,B,10,0.428810329,1.3462,2,3,3,2,152
http://allrecipes.com/recipe/easy-mexican-casserole/detail.aspx,Easy Mexican Casserole,6.2,1.31,32.8,43.7,31.7,6,22.5,2380,6,632,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/02/80/28054.jpg,11.01680672,1.56302521,1.512605042,5.672268908,,330.2521008,8.268907563,667.0733445,C,10,0.838840336,3.3274,3,3,1,3,402
http://allrecipes.com/recipe/delicious-black-bean-burritos/detail.aspx,Delicious Black Bean Burritos,14.8,1.8,70.2,35.8,21.2,4.2,12.5,815.58,2,692,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/16/21/162170.jpg,8.779028421,3.629319012,1.029941882,3.06530322,,441.4036637,17.21474288,710.4798058,B,10,1.121165306,4.572,3,3,1,3,382
http://allrecipes.com/recipe/sukhothai-pad-thai/detail.aspx,Sukhothai Pad Thai,5.3,1.01,64.1,34,19.5,17.7,5.1,1858.98,8,619,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/39/97/399735.jpg,14.63167974,2.280820665,7.617080334,2.194751961,,434.6469569,27.58501974,1115.290837,C,10,1.104003271,2.5654,3,2,2,3,73
http://allrecipes.com/recipe/spinach-stuffed-chicken-breasts/detail.aspx,Spinach Stuffed Chicken Breasts,2.1,0.69,5.2,32.8,33.4,1.5,8.1,1059,4,449,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/77/84/778489.jpg,12.38904627,0.793201133,0.566572238,3.059490085,,260.6232295,1.964117092,710.0559773,B,9,0.661983003,1.7526,3,3,1,2,317
http://allrecipes.com/recipe/rosemary-chicken-with-orange-maple-glaze/detail.aspx,Rosemary Chicken with Orange-Maple Glaze,0.2,0.41,33.9,14.2,27.8,28.9,5,1063.04,4,398,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/55/42/554282.jpg,5.343166767,0.07525587,10.87447321,1.881396749,,154.2745334,12.75586996,627.0117399,B,9,0.391857315,1.0414,2,2,3,2,126
http://allrecipes.com/recipe/famous-butter-chicken/detail.aspx,Famous Butter Chicken,0.4,0.64,9.3,31.2,31.6,1.1,16.6,749.25,4,448,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/07/39/73946.jpg,16.65665666,0.21354688,0.587253921,8.862195529,,341.6750083,4.964964965,1001.367447,D,9,0.867854521,1.6256,3,3,1,2,633
http://allrecipes.com/recipe/salmon-with-lemon-and-dill/detail.aspx,Salmon with Lemon and Dill,0.3,0.2,2.4,22.1,25.7,0.5,9.4,591.47,4,320,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/02/85/28562.jpg,14.94581297,0.202884339,0.338140565,6.357042623,,135.256226,1.623074712,906.0652273,C,9,0.343550814,0.508,3,3,1,2,167
http://allrecipes.com/recipe/ultimate-shrimp-scampi/detail.aspx,Ultimate Shrimp Scampi,9.3,1.35,72.6,41.3,36.1,3.8,18.8,1529.26,4,792,Seafood Pasta and Noodles,http://images.media-allrecipes.com/userphotos/350x350/00/21/97/219740.jpg,10.80261041,2.432549076,0.993944784,4.917411035,,353.1119626,18.98957666,867.3333769,B,10,0.896904385,3.429,3,3,1,3,80
http://allrecipes.com/recipe/chucks-favorite-mac-and-cheese/detail.aspx,Chuck's Favorite Mac and Cheese,2.5,0.72,45.5,33.3,26.8,2.1,20.3,1200.95,6,591,Seafood Pasta and Noodles,http://images.media-allrecipes.com/userphotos/350x350/00/12/43/124374.jpg,16.63682918,1.249011199,1.049169408,10.14197094,,359.7152254,22.73200383,1236.220725,D,10,0.913676673,1.8288,3,3,1,3,738
http://allrecipes.com/recipe/easy-garlic-broiled-chicken/detail.aspx,Easy Garlic Broiled Chicken,0.3,0.62,2.3,25.1,16.8,0.2,12.4,753.56,6,303,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/35/43/354329.jpg,19.98513722,0.238866182,0.159244121,9.873135517,,493.6567758,1.831307394,1010.085779,D,9,1.253888211,1.5748,3,3,1,2,386
http://allrecipes.com/recipe/balsamic-roasted-pork-loin/detail.aspx,Balsamic Roasted Pork Loin,0.1,0.73,3.1,23.4,18.3,2.2,5.5,1159.2,8,299,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/01/01/23/1012375.jpg,16.14906832,0.069013112,1.518288475,3.795721187,,503.7957212,2.139406487,863.9428571,C,9,1.279641132,1.8542,3,2,1,3,351
http://allrecipes.com/recipe/garlic-prime-rib/detail.aspx,Garlic Prime Rib,0.2,0.4,1,48,29.6,0,19.4,4620.07,15,562,Fruits and Vegetables,http://images.media-allrecipes.com/userphotos/350x350/00/16/58/165835.jpg,15.58417946,0.064934081,0,6.298605865,,129.8681622,0.324670405,763.94349,C,9,0.329865132,1.016,3,3,1,2,384
http://allrecipes.com/recipe/baked-ziti-iv/detail.aspx,Baked Ziti IV,3.8,0.8,43.8,24.5,22.1,9.9,10.9,2832.07,12,489,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/75/01/750181.jpg,10.38109934,1.610129693,4.194811569,4.618529909,,338.9746722,18.5588633,867.4977102,C,10,0.860995667,2.032,3,3,1,3,238
http://allrecipes.com/recipe/cheesy-italian-tortellini/detail.aspx,Cheesy Italian Tortellini,4.1,1.19,35.2,24.1,26.9,10.3,10.9,1875.97,6,468,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/96/50/965077.jpg,7.708012388,1.31132161,3.294295751,3.486196474,,380.6031013,11.25817577,626.6909599,B,10,0.966731877,3.0226,3,3,1,3,115
http://allrecipes.com/recipe/pasta-lasagna/detail.aspx,Pasta Lasagna,5.3,1.09,59,27.3,40.1,15.3,13.5,1904.8,5,644,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/12/46/124621.jpg,7.166106678,1.391222176,4.016169677,3.543679126,,286.1192776,15.48719026,707.7643847,B,10,0.726742965,2.7686,3,3,1,3,117
http://allrecipes.com/recipe/salisbury-steak/detail.aspx,Salisbury Steak,0.9,0.82,14.1,32.3,23,4.3,12.7,1230.69,6,440,Meat and Poultry,http://images.media-allrecipes.com/userphotos/350x350/00/17/89/178974.jpg,15.74726373,0.438778246,2.096384955,6.191648587,,399.7757356,6.874192526,898.1264169,D,10,1.015430368,2.0828,3,3,1,3,817
